id,game,category,item,irt
1922,3,animals,rat,
1922,3,animals,chinchilla,
1922,3,animals,fox,
1922,3,animals,coyote,
1922,4,animals,squirrel,
1922,4,animals,mouse,
1922,4,animals,rat,
1922,4,animals,beaver,
1922,4,animals,fisher,
1922,4,animals,weasel,
1922,4,animals,badger,
1922,4,animals,cow,
1922,4,animals,horse,
1922,4,animals,pig,
1922,4,animals,sheep,
1922,4,animals,bear,
1922,4,animals,deer,
1922,4,animals,elk,
1922,4,animals,moose,
1922,4,animals,coyote,
1922,4,animals,fox,
1922,4,animals,wolverine,
1922,4,animals,sheep,
1922,4,animals,goat,
1922,4,animals,dog,
1922,4,animals,cat,
1922,4,animals,gerbil,
1922,4,animals,guinea pig,
1924,3,animals,cat,
1924,3,animals,dog,
1924,3,animals,bird,
1924,3,animals,tiger,
1924,3,animals,lion,
1924,3,animals,jaguar,
1924,3,animals,leopard,
1924,3,animals,bear,
1924,3,animals,deer,
1924,3,animals,moose,
1924,3,animals,elk,
1924,3,animals,duck,
1924,3,animals,cow,
1924,3,animals,sheep,
1924,3,animals,goose,
1924,3,animals,chicken,
1924,3,animals,pig,
1924,3,animals,antelope,
1924,3,animals,snake,
1924,3,animals,lizard,
1924,3,animals,turtle,
1924,3,animals,fish,
1924,3,animals,whale,
1924,3,animals,snail,
1924,4,animals,armadillo,
1924,4,animals,cat,
1924,4,animals,dog,
1924,4,animals,bird,
1924,4,animals,fish,
1924,4,animals,bear,
1924,4,animals,lion,
1924,4,animals,tiger,
1924,4,animals,elk,
1924,4,animals,moose,
1924,4,animals,cougar,
1924,4,animals,ant,
1924,4,animals,beetle,
1924,4,animals,gnat,
1924,4,animals,mosquito,
1924,4,animals,frog,
1924,4,animals,turtle,
1924,4,animals,llama,
1924,4,animals,alpaca,
1924,4,animals,ostrich,
1924,4,animals,emu,
1924,4,animals,owl,
1924,4,animals,chipmunk,
1924,4,animals,mole,
1925,3,animals,cat,
1925,3,animals,bird,
1925,3,animals,dog,
1925,3,animals,alligator,
1925,3,animals,elephant,
1925,3,animals,monkey,
1925,3,animals,zebra,
1925,3,animals,tiger,
1925,3,animals,snake,
1925,3,animals,frog,
1925,3,animals,chipmunk,
1925,3,animals,rabbit,
1925,3,animals,bunny,
1925,3,animals,leopard,
1925,3,animals,polar bear,
1925,3,animals,bison,
1925,3,animals,elephant,
1925,3,animals,gerbil,
1925,3,animals,fish,
1925,4,animals,cat,
1925,4,animals,cow,
1925,4,animals,dog,
1925,4,animals,sheep,
1925,4,animals,chicken,
1925,4,animals,zebra,
1925,4,animals,elephant,
1925,4,animals,giraffe,
1925,4,animals,cow,
1925,4,animals,pig,
1925,4,animals,tiger,
1925,4,animals,lion,
1925,4,animals,zebra,
1926,3,animals,squirrel,
1926,3,animals,dog,
1926,3,animals,cat,
1926,3,animals,mouse,
1926,3,animals,hen,
1926,3,animals,rooster,
1926,3,animals,pig,
1926,3,animals,elephant,
1926,3,animals,lion,
1926,3,animals,tiger,
1926,3,animals,muskrat,
1926,3,animals,beaver,
1926,3,animals,possum,
1926,3,animals,lamb,
1926,3,animals,horse,
1926,3,animals,cow,
1926,3,animals,bird,
1926,3,animals,goose,
1926,3,animals,duck,
1926,3,animals,moose,
1926,3,animals,elk,
1926,3,animals,bear,
1926,4,animals,raccoon,
1926,4,animals,squirrel,
1926,4,animals,dog,
1926,4,animals,cat,
1926,4,animals,cow,
1926,4,animals,chicken,
1926,4,animals,mule,
1926,4,animals,horse,
1926,4,animals,pig,
1926,4,animals,giraffe,
1926,4,animals,elephant,
1926,4,animals,monkey,
1926,4,animals,bear,
1926,4,animals,tiger,
1926,4,animals,lion,
1926,4,animals,rat,
1926,4,animals,guinea pig,
1926,4,animals,fish,
1926,4,animals,snake,
1926,4,animals,frog,
1927,3,animals,dog,
1927,3,animals,cat,
1927,3,animals,cow,
1927,3,animals,horse,
1927,3,animals,sheep,
1927,3,animals,pig,
1927,3,animals,chicken,
1927,3,animals,turkey,
1927,3,animals,weasel,
1927,3,animals,raccoon,
1927,3,animals,fox,
1927,3,animals,bear,
1927,3,animals,wolf,
1927,3,animals,gerbil,
1927,3,animals,mouse,
1927,3,animals,hamster,
1927,4,animals,rhinoceros,
1927,4,animals,elephant,
1927,4,animals,cat,
1927,4,animals,dog,
1927,4,animals,bird,
1927,4,animals,elephant,
1927,4,animals,giraffe,
1927,4,animals,seal,
1927,4,animals,whale,
1927,4,animals,porpoise,
1927,4,animals,shark,
1927,4,animals,possum,
1927,4,animals,raccoon,
1927,4,animals,fox,
1927,4,animals,wolf,
1927,4,animals,coyote,
1927,4,animals,aardvark,
1927,4,animals,bear,
1927,4,animals,tiger,
1927,4,animals,lion,
1929,3,animals,giraffe,
1929,3,animals,lion,
1929,3,animals,alligator,
1929,3,animals,crocodile,
1929,3,animals,snake,
1929,3,animals,worm,
1929,3,animals,gecko,
1929,3,animals,elephant,
1929,3,animals,zebra,
1929,3,animals,horse,
1929,3,animals,mule,
1929,3,animals,elk,
1929,3,animals,deer,
1929,3,animals,moose,
1929,3,animals,fish,
1929,3,animals,whale,
1929,3,animals,dolphin,
1929,3,animals,porpoise,
1929,3,animals,eel,
1929,3,animals,starfish,
1929,3,animals,eagle,
1929,3,animals,goose,
1929,3,animals,duck,
1929,3,animals,ant,
1929,3,animals,spider,
1929,3,animals,earwig,
1929,3,animals,beetle,
1929,3,animals,rabbit,
1929,3,animals,racc,
1929,3,animals,skunk,
1929,3,animals,badger,
1929,3,animals,armadillo,
1929,3,animals,polar bear,
1929,3,animals,penguin,
1929,3,animals,seal,
1929,3,animals,shark,
1929,3,animals,anteater,
1929,4,animals,elephant,
1929,4,animals,giraffe,
1929,4,animals,lion,
1929,4,animals,tiger,
1929,4,animals,snail,
1929,4,animals,rabbit,
1929,4,animals,squirrel,
1929,4,animals,horse,
1929,4,animals,snake,
1929,4,animals,monkey,
1929,4,animals,gorilla,
1929,4,animals,ant,
1929,4,animals,bee,
1929,4,animals,antelope,
1929,4,animals,bear,
1929,4,animals,moose,
1929,4,animals,deer,
1929,4,animals,elk,
1929,4,animals,hippopotamus,
1929,4,animals,alligator,
1929,4,animals,crocodile,
1929,4,animals,bird,
1929,4,animals,eagle,
1929,4,animals,robin,
1929,4,animals,crow,
1929,4,animals,mosquito,
1929,4,animals,wasp,
1929,4,animals,hornet,
1930,3,animals,zebra,
1930,3,animals,ox,
1930,3,animals,monkey,
1930,3,animals,donkey,
1930,3,animals,tiger,
1930,3,animals,lion,
1930,3,animals,dog,
1930,3,animals,cat,
1930,3,animals,mouse,
1930,3,animals,buffalo,
1930,3,animals,snake,
1930,3,animals,bird,
1930,3,animals,hippopotamus,
1930,3,animals,fish,
1930,3,animals,squirrel,
1930,3,animals,rat,
1930,3,animals,rabbit,
1930,3,animals,mink,
1930,3,animals,cow,
1930,3,animals,horse,
1930,3,animals,duck,
1930,3,animals,chicken,
1930,3,animals,emu,
1930,3,animals,llama,
1930,3,animals,eagle,
1930,3,animals,worm,
1930,3,animals,minnow,
1930,3,animals,turtle,
1930,3,animals,shark,
1931,3,animals,cow,
1931,3,animals,horse,
1931,3,animals,chicken,
1931,3,animals,duck,
1931,3,animals,pig,
1931,3,animals,elephant,
1931,3,animals,zebra,
1931,3,animals,lion,
1931,3,animals,tiger,
1931,3,animals,hippopotamus,
1931,3,animals,rhinoceros,
1931,3,animals,monkey,
1931,3,animals,chimpanzee,
1931,3,animals,gorilla,
1931,3,animals,macaw,
1931,3,animals,robin,
1931,3,animals,sparrow,
1931,3,animals,blue jay,
1931,3,animals,cardinal,
1931,3,animals,giraffe,
1931,3,animals,okapi,
1931,3,animals,hyena,
1931,3,animals,gazelle,
1931,3,animals,eland,
1931,3,animals,impala,
1931,3,animals,cat,
1931,4,animals,horse,
1931,4,animals,chicken,
1931,4,animals,dog,
1931,4,animals,cat,
1931,4,animals,cow,
1931,4,animals,deer,
1931,4,animals,moose,
1931,4,animals,elk,
1931,4,animals,pig,
1931,4,animals,rabbit,
1931,4,animals,donkey,
1931,4,animals,camel,
1931,4,animals,mule,
1931,4,animals,bird,
1931,4,animals,sheep,
1931,4,animals,goat,
1931,4,animals,fish,
1931,4,animals,toad,
1931,4,animals,frog,
1931,4,animals,turkey,
1931,4,animals,duck,
1931,4,animals,goose,
1932,3,animals,horse,
1932,3,animals,cow,
1932,3,animals,lamb,
1932,3,animals,goat,
1932,3,animals,squirrel,
1932,3,animals,eagle,
1932,3,animals,fish,
1932,3,animals,elephant,
1932,3,animals,rhinoceros,
1932,3,animals,hippopotamus,
1932,3,animals,crocodile,
1932,3,animals,snake,
1932,3,animals,frog,
1932,3,animals,toad,
1932,3,animals,salamander,
1932,3,animals,ant,
1932,3,animals,bee,
1932,3,animals,robin,
1932,3,animals,mosquito,
1932,3,animals,dog,
1932,3,animals,cat,
1932,3,animals,mouse,
1932,3,animals,antelope,
1932,3,animals,deer,
1932,3,animals,caribou,
1932,3,animals,elk,
1932,3,animals,moose,
1932,3,animals,polar bear,
1932,3,animals,walrus,
1932,3,animals,sea lion,
1932,4,animals,weasel,
1932,4,animals,cow,
1932,4,animals,cat,
1932,4,animals,elephant,
1932,4,animals,muskrat,
1932,4,animals,snake,
1932,4,animals,frog,
1932,4,animals,worm,
1932,4,animals,chicken,
1932,4,animals,eagle,
1932,4,animals,antelope,
1932,4,animals,elk,
1932,4,animals,moose,
1932,4,animals,bear,
1932,4,animals,fox,
1932,4,animals,wolf,
1932,4,animals,ocelot,
1932,4,animals,crab,
1932,4,animals,shrimp,
1932,4,animals,lobster,
1932,4,animals,fish,
1932,4,animals,jellyfish,
1932,4,animals,clam,
1932,4,animals,snail,
1932,4,animals,slug,
1932,4,animals,cricket,
1944,3,animals,buffalo,
1944,3,animals,lion,
1944,3,animals,tiger,
1944,3,animals,bear,
1944,3,animals,dog,
1944,3,animals,cat,
1944,3,animals,bird,
1944,3,animals,elephant,
1944,3,animals,raccoon,
1944,3,animals,deer,
1944,3,animals,coyote,
1944,3,animals,muskrat,
1944,3,animals,prairie dog,
1944,3,animals,rat,
1944,3,animals,mouse,
1944,3,animals,giraffe,
1944,3,animals,zebra,
1944,3,animals,lion,
1944,3,animals,cheetah,
1944,3,animals,snake,
1944,4,animals,rhinoceros,
1944,4,animals,raccoon,
1944,4,animals,squirrel,
1944,4,animals,coyote,
1944,4,animals,dog,
1944,4,animals,cat,
1944,4,animals,squirrel,
1944,4,animals,elephant,
1944,4,animals,rhinoceros,
1944,4,animals,lion,
1944,4,animals,tiger,
1944,4,animals,bear,
1944,4,animals,walrus,
1944,4,animals,rabbit,
1944,4,animals,turtle,
1944,4,animals,llama,
1944,4,animals,sheep,
1944,4,animals,goat,
1944,4,animals,camel,
1948,3,animals,dog,
1948,3,animals,cat,
1948,3,animals,lion,
1948,3,animals,giraffe,
1948,3,animals,squirrel,
1948,3,animals,raccoon,
1948,3,animals,chipmunk,
1948,3,animals,elephant,
1948,3,animals,tiger,
1948,3,animals,ape,
1948,3,animals,baboon,
1948,3,animals,chimpanzee,
1948,3,animals,horse,
1948,3,animals,donkey,
1948,3,animals,chicken,
1948,3,animals,cow,
1948,3,animals,leopard,
1948,3,animals,cheetah,
1948,3,animals,kangaroo,
1948,4,animals,dog,
1948,4,animals,cat,
1948,4,animals,guinea pig,
1948,4,animals,rat,
1948,4,animals,squirrel,
1948,4,animals,rabbit,
1948,4,animals,horse,
1948,4,animals,mule,
1948,4,animals,cow,
1948,4,animals,giraffe,
1948,4,animals,bear,
1948,4,animals,tiger,
1948,4,animals,lion,
1948,4,animals,egret,
1948,4,animals,humming bird,
1948,4,animals,wren,
1948,4,animals,robin,
1948,4,animals,goldfinch,
1948,4,animals,black-capped chickadee,
1948,4,animals,owl,
1948,4,animals,turkey,
1948,4,animals,pig,
1948,4,animals,sheep,
1949,3,animals,giraffe,
1949,3,animals,elephant,
1949,3,animals,pig,
1949,3,animals,horse,
1949,3,animals,lamb,
1949,3,animals,squirrel,
1949,3,animals,deer,
1949,3,animals,bird,
1949,3,animals,cat,
1949,3,animals,dog,
1949,3,animals,ferret,
1949,3,animals,reindeer,
1949,3,animals,elk,
1949,3,animals,zebra,
1949,3,animals,cow,
1949,3,animals,duck,
1949,3,animals,goose,
1949,4,animals,dog,
1949,4,animals,cat,
1949,4,animals,mouse,
1949,4,animals,rat,
1949,4,animals,cow,
1949,4,animals,horse,
1949,4,animals,chicken,
1949,4,animals,duck,
1949,4,animals,goose,
1949,4,animals,giraffe,
1949,4,animals,elephant,
1949,4,animals,llama,
1949,4,animals,alpaca,
1949,4,animals,bird,
1949,4,animals,lion,
1949,4,animals,tiger,
1949,4,animals,rhinoceros,
1949,4,animals,hippopotamus,
1949,4,animals,cheetah,
1949,4,animals,mountain lion,
1949,4,animals,skunk,
1949,4,animals,chipmunk,
1949,4,animals,gopher,
1954,3,animals,cow,
1954,3,animals,horse,
1954,3,animals,goat,
1954,3,animals,sheep,
1954,3,animals,pig,
1954,3,animals,dog,
1954,3,animals,rabbit,
1954,3,animals,mouse,
1954,3,animals,peacock,
1954,3,animals,alligator,
1954,3,animals,fish,
1954,3,animals,tiger,
1954,3,animals,giraffe,
1954,3,animals,elephant,
1954,3,animals,bear,
1954,3,animals,moose,
1954,3,animals,deer,
1954,3,animals,badger,
1954,3,animals,beaver,
1954,3,animals,muskrat,
1954,3,animals,rat,
1954,3,animals,kangaroo,
1954,3,animals,koala,
1954,3,animals,polar bear,
1954,3,animals,whale,
1954,3,animals,monkey,
1954,3,animals,giraffe,
1954,4,animals,giraffe,
1954,4,animals,monkey,
1954,4,animals,dolphin,
1954,4,animals,chimpanzee,
1954,4,animals,ape,
1954,4,animals,bear,
1954,4,animals,wolf,
1954,4,animals,cow,
1954,4,animals,sheep,
1954,4,animals,chicken,
1954,4,animals,horse,
1954,4,animals,cat,
1954,4,animals,dog,
1954,4,animals,bird,
1954,4,animals,frog,
1954,4,animals,guinea pig,
1954,4,animals,walrus,
1954,4,animals,elephant,
1954,4,animals,giraffe,
1954,4,animals,donkey,
1954,4,animals,bear,
1954,4,animals,mouse,
1954,4,animals,weasel,
1954,4,animals,chipmunk,
1954,4,animals,squirrel,
1954,4,animals,chicken,
1954,4,animals,grasshopper,
1954,4,animals,badger,
1954,4,animals,wolverine,
1954,4,animals,mountain lion,
1954,4,animals,coyote,
1955,3,animals,dog,
1955,3,animals,cat,
1955,3,animals,mouse,
1955,3,animals,cow,
1955,3,animals,bird,
1955,3,animals,stork,
1955,3,animals,rhinoceros,
1955,3,animals,hippopotamus,
1955,3,animals,zebra,
1955,3,animals,lion,
1955,3,animals,tiger,
1955,3,animals,bear,
1955,3,animals,wolf,
1955,3,animals,raccoon,
1955,3,animals,armadillo,
1955,3,animals,penguin,
1955,3,animals,macaw,
1955,3,animals,skunk,
1955,3,animals,gerbil,
1955,3,animals,hamster,
1955,3,animals,turtle,
1955,3,animals,whale,
1965,3,animals,aardvark,
1965,3,animals,anteater,
1965,3,animals,bat,
1965,3,animals,bee,
1965,3,animals,cat,
1965,3,animals,dog,
1965,3,animals,raccoon,
1965,3,animals,lion,
1965,3,animals,hyena,
1965,3,animals,leopard,
1965,3,animals,jaguar,
1965,3,animals,horse,
1965,3,animals,cow,
1965,3,animals,sheep,
1965,3,animals,goat,
1965,3,animals,chicken,
1965,3,animals,goose,
1965,3,animals,horse,
1965,3,animals,bird,
1965,3,animals,cheetah,
1965,3,animals,hyena,
1965,3,animals,prairie dog,
1965,3,animals,elephant,
1965,3,animals,giraffe,
1965,3,animals,seal,
1965,3,animals,camel,
1965,4,animals,armadillo,
1965,4,animals,aardvark,
1965,4,animals,bird,
1965,4,animals,cat,
1965,4,animals,dog,
1965,4,animals,horse,
1965,4,animals,cattle,
1965,4,animals,sheep,
1965,4,animals,pig,
1965,4,animals,crocodile,
1965,4,animals,elephant,
1965,4,animals,tiger,
1965,4,animals,leopard,
1965,4,animals,hyena,
1965,4,animals,jackal,
1965,4,animals,cougar,
1965,4,animals,snake,
1965,4,animals,insect,
1965,4,animals,mosquito,
1965,4,animals,rat,
1965,4,animals,mouse,
1965,4,animals,giraffe,
1984,3,animals,porcupine,
1984,3,animals,aardvark,
1984,3,animals,cat,
1984,3,animals,dog,
1984,3,animals,bear,
1984,3,animals,lion,
1984,3,animals,elephant,
1984,3,animals,tiger,
1984,3,animals,moose,
1984,3,animals,elk,
1984,3,animals,skunk,
1984,3,animals,wolf,
1984,3,animals,badger,
1984,3,animals,raccoon,
1984,3,animals,weasel,
1984,3,animals,otter,
1984,3,animals,walrus,
1984,3,animals,bear,
1984,3,animals,rat,
1984,3,animals,mink,
1984,3,animals,muskrat,
1984,3,animals,vole,
1984,3,animals,deer mouse,
1984,3,animals,tit mouse,
1984,3,animals,cardinal,
1984,3,animals,robin,
1984,3,animals,hawk,
1984,3,animals,chicken,
1984,3,animals,golden eagle,
1984,3,animals,bald eagle,
1984,3,animals,osprey,
1984,4,animals,cat,
1984,4,animals,dog,
1984,4,animals,guinea pig,
1984,4,animals,chinchilla,
1984,4,animals,chicken,
1984,4,animals,snake,
1984,4,animals,lizard,
1984,4,animals,porcupine,
1984,4,animals,panda,
1984,4,animals,koala,
1984,4,animals,kangaroo,
1984,4,animals,red kangaroo,
1984,4,animals,red panda,
1984,4,animals,worm,
1984,4,animals,amoeba,
1984,4,animals,fish,
1984,4,animals,horse,
1984,4,animals,mule,
1984,4,animals,cow,
1984,4,animals,pig,
1984,4,animals,mare,
1984,4,animals,sheep,
1984,4,animals,goat,
1984,4,animals,armadillo,
1984,4,animals,koala,
1984,4,animals,blue bird,
1984,4,animals,robin,
1984,4,animals,hawk,
1984,4,animals,turkey,
1984,4,animals,vulture,
1984,4,animals,eagle,
1984,4,animals,vole,
1984,4,animals,mole,
1984,4,animals,deer mouse,
1984,4,animals,field mouse,
1984,4,animals,shrew,
1984,4,animals,brown bat,
1984,4,animals,vampire bat,
1984,5,animals,cat,
1984,5,animals,dog,
1984,5,animals,aardvark,
1984,5,animals,elephant,
1984,5,animals,rattle snake,
1984,5,animals,king snake,
1984,5,animals,garter snake,
1984,5,animals,eel,
1984,5,animals,flounder,
1984,5,animals,crayfish,
1984,5,animals,blue gill,
1984,5,animals,carp,
1984,5,animals,muskie,
1984,5,animals,pike,
1984,5,animals,elephant,
1984,5,animals,giraffe,
1984,5,animals,ocelot,
1984,5,animals,fox,
1984,5,animals,wolf,
1984,5,animals,hyena,
1984,5,animals,dingo,
1984,5,animals,koala,
1984,5,animals,red kangaroo,
1984,5,animals,possum,
1984,5,animals,chimpanzee,
1984,5,animals,gorilla,
1984,5,animals,orangutan,
1984,5,animals,capuchin,
1984,5,animals,howler monkey,
1984,5,animals,baboon,
1984,5,animals,rhinoceros,
1984,5,animals,pigmey rhinoceros,
1984,5,animals,black rhinoceros,
1984,5,animals,white rhinoceros,
1985,3,animals,cow,
1985,3,animals,horse,
1985,3,animals,pig,
1985,3,animals,monkey,
1985,3,animals,snake,
1985,3,animals,tiger,
1985,3,animals,lion,
1985,3,animals,donkey,
1985,3,animals,bird,
1985,3,animals,dog,
1985,3,animals,cat,
1985,3,animals,guinea pig,
1985,3,animals,rabbit,
1985,3,animals,gopher,
1985,3,animals,raccoon,
1985,3,animals,skunk,
1985,3,animals,beaver,
1985,4,animals,cat,
1985,4,animals,dog,
1985,4,animals,snake,
1985,4,animals,cow,
1985,4,animals,bear,
1985,4,animals,horse,
1985,4,animals,tiger,
1985,4,animals,lion,
1985,4,animals,elephant,
1985,4,animals,donkey,
1985,4,animals,raccoon,
1985,4,animals,squirrel,
1985,4,animals,rabbit,
1985,4,animals,fox,
1985,4,animals,coyote,
1985,4,animals,pig,
1985,4,animals,sheep,
1986,3,animals,sheep,
1986,3,animals,dog,
1986,3,animals,cat,
1986,3,animals,rat,
1986,3,animals,mouse,
1986,3,animals,raccoon,
1986,3,animals,skunk,
1986,3,animals,deer,
1986,3,animals,antelope,
1986,3,animals,buffalo,
1986,3,animals,elk,
1986,3,animals,snake,
1986,3,animals,horse,
1986,3,animals,donkey,
1986,3,animals,cow,
1986,3,animals,giraffe,
1986,3,animals,elephant,
1986,3,animals,tiger,
1986,3,animals,lion,
1986,3,animals,fish,
1986,3,animals,bird,
1986,3,animals,prairie dog,
1986,3,animals,mongoose,
1986,3,animals,dolphin,
1986,3,animals,whale,
2013,3,animals,dog,
2013,3,animals,cat,
2013,3,animals,hamster,
2013,3,animals,gerbil,
2013,3,animals,rat,
2013,3,animals,mouse,
2013,3,animals,bear,
2013,3,animals,zebra,
2013,3,animals,lion,
2013,3,animals,tiger,
2013,3,animals,antelope,
2013,3,animals,deer,
2013,3,animals,rabbit,
2013,3,animals,penguin,
2013,3,animals,polar bear,
2013,3,animals,monkey,
2013,3,animals,snake,
2013,3,animals,flamingo,
2013,3,animals,cat,
2013,3,animals,lizard,
2013,3,animals,catepillar,
2013,3,animals,leopard,
2013,3,animals,panda,
2013,3,animals,koala,
2013,4,animals,bird,
2013,4,animals,squirrel,
2013,4,animals,mouse,
2013,4,animals,rat,
2013,4,animals,tiger,
2013,4,animals,lion,
2013,4,animals,bear,
2013,4,animals,zebra,
2013,4,animals,elephant,
2013,4,animals,hippopotamus,
2013,4,animals,rhinoceros,
2013,4,animals,cougar,
2013,4,animals,jaguar,
2013,4,animals,leopard,
2013,4,animals,dog,
2013,4,animals,cat,
2013,4,animals,turtle,
2013,4,animals,rabbit,
2013,4,animals,koala,
2013,4,animals,shark,
2013,4,animals,fish,
2013,4,animals,bird,
2013,4,animals,antelope,
2013,4,animals,deer,
2013,4,animals,buffalo,
2013,4,animals,cow,
2013,4,animals,chicken,
2013,4,animals,turkey,
2017,3,animals,pig,
2017,3,animals,cow,
2017,3,animals,chicken,
2017,3,animals,sheep,
2017,3,animals,goat,
2017,3,animals,dog,
2017,3,animals,cat,
2017,3,animals,mouse,
2017,3,animals,rat,
2017,3,animals,shark,
2017,3,animals,tuna,
2017,3,animals,salmon,
2017,3,animals,mackerel,
2017,3,animals,carp,
2017,3,animals,bullhead,
2017,3,animals,octopus,
2017,3,animals,eel,
2017,3,animals,python,
2017,3,animals,anaconda,
2017,3,animals,cobra,
2018,3,animals,cat,
2018,3,animals,dog,
2018,3,animals,cow,
2018,3,animals,moose,
2018,3,animals,goat,
2018,3,animals,sheep,
2018,3,animals,lamb,
2018,3,animals,tiger,
2018,3,animals,leopard,
2018,3,animals,elephant,
2018,3,animals,camel,
2018,3,animals,donkey,
2018,3,animals,burro,
2018,3,animals,+,
2018,3,animals,rabbit,
2018,3,animals,gopher,
2018,3,animals,peccary,
2018,3,animals,mouse,
2018,3,animals,rat,
2018,3,animals,goldfinch,
2018,3,animals,robin,
2018,3,animals,cardinal,
2018,3,animals,woodpecker,
2018,3,animals,turkey,
2018,3,animals,deer,
2018,3,animals,elk,
2018,3,animals,black bear,
2018,3,animals,grizzly bear,
2018,3,animals,koala,
2018,3,animals,penguin,
2018,3,animals,seal,
2018,3,animals,walrus,
2018,3,animals,seal,
2018,3,animals,manatee,
2018,3,animals,mountain lion,
2018,3,animals,raccoon,
2018,3,animals,porcupine,
2018,3,animals,antelope,
2018,3,animals,eland,
2018,3,animals,oryx,
2018,3,animals,zebra,
2018,4,animals,cat,
2018,4,animals,fish,
2018,4,animals,dog,
2018,4,animals,lemur,
2018,4,animals,alligator,
2018,4,animals,hawk,
2018,4,animals,eagle,
2018,4,animals,robin,
2018,4,animals,collie,
2018,4,animals,whale,
2018,4,animals,shark,
2018,4,animals,orca,
2018,4,animals,eel,
2018,4,animals,carp,
2018,4,animals,salmon,
2018,4,animals,trout,
2018,4,animals,bass,
2018,4,animals,panther,
2018,4,animals,leopard,
2018,4,animals,ocelot,
2018,4,animals,chimpanzee,
2018,4,animals,monkey,
2018,4,animals,orangutan,
2018,4,animals,mouse,
2018,4,animals,shrew,
2018,4,animals,mole,
2018,4,animals,snake,
2018,4,animals,cobra,
2018,4,animals,asp,
2018,4,animals,garter,
2018,4,animals,german shepherd,
2018,4,animals,poodle,
2018,4,animals,terrier,
2018,4,animals,cardinal,
2018,4,animals,blue jay,
2020,3,animals,cat,
2020,3,animals,dog,
2020,3,animals,rabbit,
2020,3,animals,gerbil,
2020,3,animals,hamster,
2020,3,animals,mouse,
2020,3,animals,rat,
2020,3,animals,cow,
2020,3,animals,pig,
2020,3,animals,chicken,
2020,3,animals,rooster,
2020,3,animals,goose,
2020,3,animals,duck,
2020,3,animals,sheep,
2020,3,animals,goat,
2020,3,animals,llama,
2020,3,animals,horse,
2020,3,animals,alpaca,
2020,3,animals,bear,
2020,3,animals,lion,
2020,3,animals,tiger,
2020,3,animals,cheetah,
2020,3,animals,lynx,
2020,3,animals,ape,
2020,3,animals,chimpanzee,
2020,3,animals,camel,
2020,3,animals,hippopotamus,
2020,3,animals,rhinoceros,
2020,3,animals,elephant,
2020,3,animals,deer,
2020,3,animals,reindeer,
2020,3,animals,antelope,
2020,3,animals,whale,
2020,3,animals,badger,
2020,3,animals,fox,
2020,3,animals,coyote,
2020,3,animals,wolf,
2020,3,animals,fisher,
2020,3,animals,beaver,
2020,3,animals,chipmunk,
2020,3,animals,gopher,
2020,4,animals,cat,
2020,4,animals,dog,
2020,4,animals,gerbil,
2020,4,animals,mouse,
2020,4,animals,hamster,
2020,4,animals,guinea pig,
2020,4,animals,horse,
2020,4,animals,cow,
2020,4,animals,chicken,
2020,4,animals,pig,
2020,4,animals,goose,
2020,4,animals,rooster,
2020,4,animals,lamb,
2020,4,animals,sheep,
2020,4,animals,mink,
2020,4,animals,fox,
2020,4,animals,bear,
2020,4,animals,lion,
2020,4,animals,tiger,
2020,4,animals,cheetah,
2020,4,animals,chimpanzee,
2020,4,animals,elephant,
2020,4,animals,giraffe,
2020,4,animals,lynx,
2020,4,animals,monkey,
2020,4,animals,bird,
2020,4,animals,beaver,
2020,4,animals,fish,
2020,4,animals,caterpillar,
2020,4,animals,frog,
2020,4,animals,rabbit,
2020,4,animals,cat,
2020,5,animals,cow,
2020,5,animals,horse,
2020,5,animals,sheep,
2020,5,animals,chicken,
2020,5,animals,goose,
2020,5,animals,duck,
2020,5,animals,lamb,
2020,5,animals,goat,
2020,5,animals,llama,
2020,5,animals,alpaca,
2020,5,animals,monkey,
2020,5,animals,gorilla,
2020,5,animals,orangutan,
2020,5,animals,elephant,
2020,5,animals,lion,
2020,5,animals,cougar,
2020,5,animals,cheetah,
2020,5,animals,turkey,
2020,5,animals,mouse,
2020,5,animals,rabbit,
2020,5,animals,dog,
2020,5,animals,cat,
2020,5,animals,hog,
2020,5,animals,whale,
2020,5,animals,bear,
2020,5,animals,zebra,
2020,5,animals,leopard,
2021,3,animals,elephant,
2021,3,animals,zebra,
2021,3,animals,tortoise,
2021,3,animals,snake,
2021,3,animals,turtle,
2021,3,animals,newt,
2021,3,animals,fish,
2021,3,animals,orangutan,
2021,3,animals,giraffe,
2021,3,animals,platypus,
2021,3,animals,kangaroo,
2021,3,animals,robin,
2021,3,animals,cardinal,
2021,3,animals,stork,
2021,3,animals,?,
2021,3,animals,ibis,
2021,3,animals,crocodile,
2021,3,animals,whale,
2021,3,animals,dolphin,
2021,3,animals,goldfish,
2021,3,animals,starfish,
2021,3,animals,seahorse,
2021,3,animals,shark,
2021,3,animals,tiger,
2021,3,animals,lion,
2021,3,animals,cougar,
2021,4,animals,goldfish,
2021,4,animals,elephant,
2021,4,animals,zebra,
2021,4,animals,kangaroo,
2021,4,animals,turtle,
2021,4,animals,frog,
2021,4,animals,gnu,
2021,4,animals,rabbit,
2021,4,animals,pig,
2021,4,animals,horse,
2021,4,animals,giraffe,
2021,4,animals,ostrich,
2021,4,animals,kiwi,
2021,4,animals,zebra,
2021,4,animals,platypus,
2021,4,animals,snake,
2021,4,animals,lizard,
